cluster,total_avg_rtt,total_avg_tp,total_avg_tcp
1,178.0,52831.75,2064247.0
0,121.0,204.0,145641.0
1,163.0,23773.5,7922569.125
0,79.0,161.0,152847.0
0,89.0,109.0,140551.0
0,52.0,1219.0,6390.0
0,32.0,106.0,1243864.0
0,50.0,103.0,1402861.0
1,107.0,12968.0,153908.0
2,50.0,74.0,7883135.125
0,111.0,2527.0,333046.0
1,194.5,5910.0,3565215.0
0,50.0,74.0,817981.0
0,50.0,79.0,17983.0
2,88.0,76.0,7883135.125
0,50.0,55.0,4624.0
0,36.0,19834.0,3573.0
0,40.0,142.0,123590.0
2,40.0,63.0,4816465.25
0,29.0,109.0,2154912.0
0,50.0,122.0,1974702.0
0,62.0,67.0,1036049.0
0,53.0,19076.0,2243333.0
0,50.0,15.0,1059442.0
0,61.0,83.0,2123444.0
0,50.0,87.0,34801.0
0,50.0,15.0,2908222.0
1,194.5,4223.0,7865889.0
1,181.0,18111.5,487742.0
0,69.0,10328.0,1817.0
1,102.0,22183.0,136114.0
1,177.0,16235.5,8840129.0
0,50.0,125.0,578691.0
0,24.0,139.0,101245.0
0,62.0,17379.5,91267.0
2,50.0,95.0,7883135.125
0,21.0,99.0,18059.0
0,50.0,105.0,2418591.0
0,59.0,357.0,1944979.0
2,50.0,125.0,7716646.875
2,95.0,200.0,7922507.125
2,23.0,69.0,7829854.875
2,109.0,59.0,7842561.875
1,62.0,30017.0,996384.0
1,34.0,51806.25,140456.0
0,50.0,102.0,3404.0
0,48.0,6196.0,52843.0
0,62.0,116.0,49768.0
1,129.0,52838.75,8195124.5
0,119.0,211.0,242313.25
0,50.0,4721.5,73344.0
2,114.0,11504.0,7888517.125
0,33.0,8544.0,169538.25
2,50.0,111.0,7883135.125
1,70.0,52880.75,686940.0
0,65.0,169.0,49664.0
1,47.0,52768.75,21588.0
0,29.0,89.0,61762.0
0,50.0,124.0,1272554.0
0,50.0,93.0,95998.0
2,21.0,85.0,7298889.0
0,79.0,68.0,281234.0
0,47.0,1302.0,9667.0
1,192.0,32002.0,11439579.40625
2,136.0,1274.0,11439579.40625
0,48.0,107.0,23533.0
0,62.0,53.0,412987.0
2,29.0,116.0,7777148.875
2,49.0,94.0,7766117.875
2,18.0,98.0,7243239.0
1,114.0,63351.6875,733878.0
1,49.0,49747.0,12920.0
0,30.0,97.0,9941.0
1,63.0,52859.75,551606.5
0,58.0,96.0,22570.0
2,28.0,116.0,7883135.125
1,88.0,21296.5,483528.0
0,38.0,99.0,38088.0
0,51.0,102.0,64017.0
0,50.0,115.0,28006.0
0,82.0,10582.0,117482.0
2,50.0,64.0,7799207.0
1,164.0,14823.0,50213.0
2,100.0,185.0,6963994.25
0,116.0,282.0,1514721.0
2,122.0,258.0,7801513.875
2,127.0,10092.0,7883135.125
0,40.0,20974.5,34564.0
0,48.0,96.0,2411815.25
1,114.0,20554.0,1788143.0
0,107.0,2858.0,570169.0
0,107.0,97.0,40080.0
2,50.0,115.0,7741809.875
1,43.0,29621.0,193239.0
1,116.0,7217.0,523007.0
0,34.0,97.0,768858.0
0,50.0,15.0,340413.0
1,73.0,50463.0,737179.0
0,44.0,63.0,4166.0
0,38.0,99.0,256764.0
1,82.0,18555.0,21232.0
0,112.0,799.0,169240.25
0,58.0,161.0,2557984.25
0,109.0,924.0,182959.25
0,105.0,859.0,1294732.0
0,72.0,15984.0,148996.0
0,35.0,860.0,29007.0
0,22.0,102.0,279485.0
0,90.0,1236.0,1356.0
0,44.0,104.0,172114.0
0,36.0,4076.0,41798.0
2,75.0,223.0,7896224.125
0,52.0,895.0,6188.0
1,41.0,35501.0,19677.0
1,73.0,51144.25,1503682.0
0,38.0,89.0,2453.0
0,20.0,67.0,58085.0
1,151.0,149.0,3676590.5
1,126.0,3724.0,226720.0
0,30.0,86.0,17107.0
1,194.5,197.0,290376.0
1,115.0,26406.5,537682.25
1,118.0,19063.0,725231.0
1,156.0,138.0,695218.0
0,55.0,5923.0,49600.0
2,159.0,316.0,10159730.875
1,43.0,48617.5,7411079.0
0,54.0,117.0,7933.0
0,30.0,105.0,12130.0
2,58.0,92.0,4004998.0
1,127.0,3853.0,3298003.0
1,45.0,44807.0,8886.0
1,127.0,24671.5,699537.0
0,49.0,6518.0,711828.0
1,96.0,51423.0,7773364.875
2,50.0,78.0,7883135.125
0,50.0,15.0,127251.0
0,100.0,123.0,58299.0
2,59.0,113.0,5016905.25
0,73.0,100.0,2109229.0
1,94.0,18109.0,39584.0
0,50.0,98.0,2197533.0
1,177.0,63351.6875,3635535.0
0,107.0,260.0,1406.0
0,63.0,71.0,84142.0
2,107.0,17547.5,7883135.125
1,143.0,32482.5,3786057.0
1,121.0,20604.0,1194500.0
2,99.0,10703.0,7817975.875
0,96.0,460.0,247440.0
0,77.0,91.0,170203.25
0,40.0,100.0,54135.0
0,31.0,21645.0,383.0
1,75.0,52768.75,433938.0
2,105.0,1552.0,7883135.125
1,57.0,47123.5,9263.0
0,65.0,1814.0,50301.0
1,43.0,30090.5,3262.0
0,64.0,79.0,156874.0
1,99.0,27571.0,396346.25
2,60.0,76.0,4930184.0
0,71.0,8515.0,71465.0
2,28.0,118.0,5348586.25
0,69.0,79.0,1014124.25
0,105.0,72.0,55003.0
0,105.0,40.0,490106.0
0,50.0,88.0,312797.0
1,130.0,981.0,552.0
0,50.0,15.0,1837.0
1,79.0,52532.25,7714079.875
1,42.0,47336.0,7737742.875
0,46.0,115.0,45281.0
2,50.0,125.0,7883135.125
0,50.0,15.0,101211.0
1,127.0,42653.0,1689852.0
0,50.0,141.0,474663.0
0,50.0,98.0,149749.0
1,64.0,26429.0,111102.0
0,105.0,92.0,49034.0
0,50.0,15.0,105984.0
0,126.0,1072.0,13756.0
1,61.0,24401.0,1289669.0
0,50.0,131.0,14681.0
0,50.0,162.0,8650.0
1,31.0,41323.0,175273.0
1,58.0,27292.0,21163.0
0,50.0,75.0,2227.0
1,43.0,52768.75,79283.0
1,194.5,34780.0,4922905.0
0,92.0,2624.0,32250.0
0,70.0,313.0,14020.0
1,149.0,829.0,2577452.0
2,19.0,106.0,4047730.0
0,50.0,130.0,1113071.0
1,98.0,34564.0,33960.0
1,111.0,3860.0,1573832.0
1,142.0,10162.0,1600793.25
1,136.0,6640.0,231501.0
0,39.0,112.0,13446.0
1,113.0,10635.0,2966229.0
0,77.0,95.0,199384.0
1,84.0,50667.25,73012.0
2,18.0,103.0,7804934.875
1,24.0,41263.0,48510.0
0,60.0,94.0,2103267.0
1,76.0,51704.25,715014.0
2,126.0,262.0,11439579.40625
2,160.0,3336.5,8072379.125
2,100.0,127.0,11439579.40625
2,31.0,115.0,7883135.125
0,77.0,4932.0,20968.0
0,41.0,85.0,63517.0
1,154.0,51886.25,4129106.0
0,50.0,124.0,2065963.0
0,66.0,10940.0,45759.0
0,87.0,13828.0,31662.0
0,25.0,74.0,518441.0
0,24.0,144.0,941238.0
0,112.0,3587.0,104139.0
0,68.0,63.0,631580.0
1,127.0,66.0,2309229.0
0,36.0,688.0,1277060.0
0,40.0,90.0,41296.0
1,63.0,32956.5,1890455.0
0,50.0,99.0,375197.0
0,77.0,1527.0,76253.0
1,158.0,17930.0,488040.0
0,94.0,4124.0,137010.0
0,68.0,965.0,1731312.0
1,61.0,39883.0,1532399.0
0,50.0,9.0,49203.0
2,45.0,1562.0,7801600.875
1,148.0,16775.0,7480.0
0,83.0,90.0,28263.0
0,85.0,3425.0,4050.0
1,177.0,10013.0,5958252.25
1,86.0,52856.75,3768760.0
0,50.0,87.0,253640.25
0,36.0,638.0,1534808.0
1,183.0,258.0,2302609.25
0,71.0,105.0,1228303.0
0,50.0,66.0,2023753.0
0,50.0,15.0,20747.0
2,60.0,1002.0,7731101.875
1,139.0,63242.75,1317080.25
0,80.0,8283.5,56970.0
2,79.0,54.0,4034177.25
1,59.0,51297.25,167123.0
1,71.0,37802.0,635243.0
0,25.0,141.0,10429.0
2,26.0,115.0,7883135.125
0,74.0,98.0,1069.0
0,50.0,79.0,26396.0
0,29.0,116.0,4083.0
0,44.0,18204.0,17678.0
0,52.0,6698.0,803641.0
0,50.0,74.0,121130.0
1,80.0,27962.0,2513000.0
0,43.0,5343.0,838290.0
0,43.0,1744.0,3868.0
0,127.0,602.0,32292.0
0,50.0,31.0,103067.0
0,47.0,2150.0,3868.0
0,60.0,19119.0,27561.0
0,29.0,63.0,3172307.25
0,41.0,3862.0,1611.0
0,37.0,8568.0,2560.0
2,73.0,18388.0,3653730.0
2,47.0,704.0,6017646.0
0,82.0,5184.5,185100.0
0,50.0,117.0,53600.0
1,120.0,35782.0,153961.0
0,37.0,77.0,71046.0
1,96.0,16672.0,118168.0
0,30.0,116.0,1607361.25
0,50.0,79.0,297278.0
0,29.0,100.0,70819.0
0,50.0,15.0,8650.0
1,43.0,47318.0,616302.0
0,45.0,95.0,276760.0
0,39.0,21.0,4920.0
1,170.0,29965.0,8443336.0
2,50.0,114.0,5973719.0
0,53.0,21655.0,6320.0
0,108.0,2826.0,179842.25
2,88.0,28247.0,7883135.125
0,58.0,63.0,46730.0
0,39.0,92.0,874723.0
0,39.0,77.0,32764.0
1,112.0,16956.0,4137939.0
0,50.0,254.0,80108.0
0,69.0,120.0,21632.0
0,109.0,3487.0,46812.0
2,53.0,108.0,7725379.875
1,194.5,6875.5,3946276.0
2,57.0,522.0,11439579.40625
0,50.0,108.0,78897.0
2,63.0,114.0,7759875.875
1,108.0,21421.0,16181.0
2,32.0,147.0,7753347.875
0,50.0,98.0,6030.0
1,53.0,39417.5,606458.0
0,50.0,125.0,63290.0
1,139.0,52121.25,7934514.875
0,29.0,63.0,1650371.0
0,100.0,176.0,2498068.25
0,42.0,92.0,28925.0
0,49.0,4435.0,21364.0
1,109.0,35129.0,24506.0
0,50.0,82.0,49639.0
0,100.0,219.0,524075.0
0,78.0,63.0,64878.0
2,50.0,66.0,4951285.25
0,58.0,103.0,2192029.0
1,122.0,17032.5,3439985.0
2,50.0,92.0,7780395.875
1,62.0,52768.75,436318.0
1,132.0,63351.6875,2954101.0
1,57.0,42232.0,1422.0
0,98.0,315.0,948035.0
2,105.0,497.0,4661040.0
0,29.0,69.0,181373.0
2,53.0,92.0,7829854.875
0,50.0,107.0,98884.0
0,50.0,110.0,298045.0
0,50.0,125.0,368828.0
1,169.0,30159.0,979060.0
2,50.0,123.0,7715280.875
0,18.0,127.0,18195.0
0,60.0,289.0,1888420.0
0,49.0,94.0,13060.0
0,50.0,125.0,127245.0
0,42.0,741.0,364731.0
0,69.0,153.0,329072.0
1,106.0,22495.0,2991894.25
0,90.0,172.0,236853.25
0,59.0,63.0,34442.0
2,44.0,232.0,7975126.875
1,115.0,40727.0,1371560.0
0,127.0,1272.0,151755.0
0,50.0,116.0,417782.0
0,108.0,3426.0,1006825.25
2,116.0,64.0,7883135.125
0,42.0,63.0,235551.0
0,52.0,1010.0,3237075.0
0,55.0,63.0,102096.0
0,50.0,16.0,1425733.0
0,30.0,115.0,20418.0
0,108.0,180.0,13053.0
0,50.0,113.0,3588.0
0,48.0,16740.0,49305.0
0,28.0,90.0,56984.0
0,78.0,9452.0,237342.0
1,79.0,45971.5,2780430.5
2,32.0,111.0,5437670.25
0,50.0,15.0,184811.0
0,46.0,41.0,69257.0
0,39.0,102.0,57594.0
0,50.0,10.0,243139.0
1,127.0,1820.0,160934.0
0,52.0,116.0,3990.0
0,24.0,12203.0,2568.0
1,102.0,52371.25,372530.0
1,194.5,38914.0,10912408.25
0,97.0,167.0,440847.0
1,94.0,52173.25,1818252.0
0,44.0,15560.0,62156.0
1,148.0,52925.75,329925.0
0,47.0,13648.5,26656.0
0,55.0,153.0,125860.0
2,50.0,97.0,7722503.875
1,111.0,13457.0,192420.25
2,50.0,127.0,7761918.875
0,49.0,839.0,3015382.0
0,108.0,2913.0,783539.0
0,60.0,755.0,4101.0
0,50.0,73.0,29366.0
1,194.5,25748.0,2562912.5
0,30.0,63.0,348748.0
0,50.0,66.0,39434.0
0,50.0,122.0,196369.0
0,55.0,16122.0,170607.25
0,96.0,6483.0,7780.0
0,49.0,69.0,15049.0
0,51.0,93.0,17294.0
0,38.0,113.0,3092313.0
1,87.0,31840.5,1961695.0
0,82.0,62.0,812962.0
0,111.0,4886.0,27690.0
0,38.0,534.0,14630.0
0,70.0,116.0,2329464.25
0,69.0,71.0,31667.0
0,48.0,92.0,5131.0
1,80.0,30419.5,947875.0
0,77.0,136.0,291986.0
0,50.0,103.0,230185.0
2,50.0,23.0,7775031.875
0,113.0,6419.0,73254.0
1,76.0,52878.75,11439579.40625
0,50.0,78.0,568420.0
0,50.0,99.0,58857.0
0,49.0,84.0,2668116.0
0,66.0,2813.0,1969.0
0,63.0,12871.0,2641239.0
0,114.0,188.0,16500.0
0,30.0,2877.0,107851.0
0,79.0,115.0,56200.0
0,88.0,13693.0,8864.0
0,34.0,89.0,326715.0
0,67.0,82.0,216066.0
0,30.0,41.0,503523.0
0,106.0,1074.0,1996213.0
2,29.0,97.0,7861694.875
0,22.0,102.0,3136139.25
1,30.0,47707.0,86897.0
1,109.0,17565.5,46973.0
0,50.0,115.0,1849149.25
1,172.0,36101.5,3136277.5
2,53.0,103.0,4412396.0
0,58.0,960.0,5320.0
0,36.0,814.0,1168139.0
1,144.0,16935.5,63019.0
0,112.0,685.0,39300.0
0,37.0,149.0,1320190.0
0,34.0,15241.5,31999.0
0,38.0,101.0,203886.0
2,71.0,23498.0,5474903.0
0,50.0,69.0,349395.25
2,103.0,7054.5,11439579.40625
2,14.0,86.0,4437655.0
0,44.0,23038.0,876.0
2,58.0,63.0,5271165.0
0,60.0,232.0,2566243.0
2,100.0,204.0,9475931.125
1,68.0,32566.5,114453.0
0,97.0,757.0,176448.0
0,50.0,138.0,545508.0
0,39.0,130.0,5153.0
0,69.0,98.0,37608.0
0,39.0,99.0,1082222.0
0,105.0,63.0,1895686.0
2,109.0,3184.0,3769498.0
0,66.0,80.0,56472.0
0,32.0,104.0,61310.0
2,102.0,90.0,7488492.0
0,42.0,4496.0,5265.0
0,89.0,98.0,9675.0
0,108.0,4264.0,1310344.0
0,17.0,91.0,30002.0
0,107.0,94.0,1377351.0
0,69.0,20.0,21005.0
1,127.0,12413.0,2919858.0
0,87.0,63.0,17190.0
1,94.0,25355.0,305765.0
0,31.0,84.0,121095.0
0,50.0,15.0,2833.0
0,53.0,8055.0,135087.0
2,50.0,101.0,7798856.875
0,39.0,112.0,16618.0
0,98.0,190.0,470269.0
0,35.0,94.0,1833734.0
0,50.0,98.0,73461.0
0,57.0,95.0,2102.0
1,107.0,11013.0,2096782.0
0,34.0,79.0,569571.0
2,78.0,134.0,7715280.875
0,59.0,198.0,177088.0
0,29.0,86.0,1732.0
1,194.5,346.0,86499.0
0,50.0,137.0,108833.0
0,82.0,3.0,564.0
0,102.0,111.0,1353567.0
0,119.0,2393.0,44998.0
0,127.0,498.0,86355.0
1,194.5,63351.6875,8196292.375
0,39.0,91.0,749579.0
0,39.0,101.0,17107.0
0,103.0,88.0,199334.0
1,96.0,51614.0,8088358.125
2,50.0,103.0,7818886.875
1,194.5,63351.6875,11439579.40625
2,50.0,83.0,4627657.0
0,50.0,107.0,5533.0
2,56.0,62.0,7883135.125
0,90.0,69.0,1709384.0
0,49.0,112.0,6805.0
0,100.0,230.0,43394.0
0,19.0,87.0,197253.0
0,50.0,116.0,331802.0
0,57.0,1889.0,159161.0
0,43.0,81.0,8707.0
0,28.0,80.0,908355.0
0,118.0,821.0,156123.0
0,93.0,47.0,82641.0
0,100.0,193.0,42141.0
0,41.0,142.0,1510062.0
0,25.0,99.0,200085.0
2,101.0,145.0,9659531.875
1,95.0,52866.75,188689.0
0,53.0,63.0,62405.0
2,56.0,69.0,7734348.875
2,45.0,77.0,7838970.875
0,72.0,4600.0,897691.0
0,39.0,131.0,545258.0
0,40.0,77.0,72218.0
0,90.0,59.0,165607.0
0,127.0,703.0,5248.0
1,90.0,27811.0,3650591.0
2,127.0,1249.0,7883135.125
0,50.0,15.0,73365.0
0,50.0,93.0,184496.25
0,20.0,119.0,179958.0
0,25.0,28248.0,20141.0
0,50.0,74.0,1228303.0
0,50.0,66.0,804433.0
0,50.0,55.0,16900.0
0,37.0,103.0,284492.25
2,30.0,81.0,3704037.25
0,126.0,44.0,652.0
0,105.0,438.0,5320.0
0,32.0,117.0,11770.0
2,156.0,1551.0,5427113.0
0,43.0,116.0,720489.0
2,50.0,76.0,4639479.0
0,32.0,149.0,2449719.0
0,79.0,15265.0,197260.0
2,28.0,63.0,4314029.0
2,41.0,24380.0,4418293.0
1,50.0,41690.0,4777.0
2,113.0,3856.0,7899969.875
0,59.0,100.0,820867.0
0,50.0,93.0,33686.0
2,100.0,188.0,8185323.875
0,68.0,251.0,179720.0
2,31.0,63.0,7719258.875
0,50.0,15.0,53496.0
0,46.0,4249.0,1790446.0
2,114.0,87.0,5360932.0
0,50.0,15.0,8650.0
1,129.0,225.0,391848.5
0,49.0,16096.0,15126.0
0,112.0,1441.0,19831.0
1,66.0,33810.5,164619.0
0,90.0,1846.0,431980.0
1,117.0,6006.0,1253218.0
2,38.0,93.0,5061869.0
0,32.0,63.0,757040.25
1,91.0,23562.5,4499608.0
2,113.0,213.0,2448282.0
1,52.0,31101.0,35865.0
0,28.0,100.0,355175.0
0,68.0,112.0,526274.25
0,27.0,92.0,1487077.0
0,59.0,17333.0,338481.0
0,60.0,194.0,97793.0
0,54.0,1654.0,170516.25
1,48.0,30325.5,2070.0
1,99.0,19375.0,1327953.0
0,48.0,1535.0,6875.0
1,141.0,32998.0,8278496.5
0,49.0,7612.0,493303.0
0,48.0,20453.5,30590.0
0,50.0,63.0,2503863.0
1,143.0,199.0,3667301.0
1,116.0,22976.0,7723.0
0,37.0,81.0,100943.0
1,111.0,18319.0,200524.0
0,76.0,4811.0,58172.0
0,98.0,98.0,737883.0
1,102.0,40787.0,502209.0
0,110.0,273.0,72583.0
0,30.0,112.0,1295039.0
0,42.0,4969.0,114832.0
2,49.0,47.0,7767314.875
1,160.0,63351.6875,38149.0
0,108.0,482.0,336366.0
0,62.0,41.0,2204521.0
0,37.0,82.0,741181.0
0,36.0,24041.0,20587.0
0,43.0,658.0,302349.0
0,22.0,76.0,7340.0
0,114.0,6425.0,5284.0
0,47.0,6665.0,2876.0
0,50.0,100.0,55362.0
2,114.0,132.0,7723866.875
0,111.0,1870.0,223840.0
2,109.0,6832.0,4969769.25
0,29.0,111.0,1136479.0
0,50.0,15.0,3966.0
1,152.0,20111.0,362476.0
0,39.0,82.0,2198232.25
0,85.0,338.0,464007.0
2,119.0,10388.0,7782673.875
1,47.0,41670.5,3072.0
1,123.0,13305.5,4538428.25
0,107.0,232.0,41547.0
1,131.0,36388.0,1860491.0
0,27.0,107.0,54810.0
1,83.0,21164.0,23814.0
2,32.0,131.0,3657799.0
1,194.5,10308.0,62150.0
0,40.0,16004.0,121604.0
0,50.0,104.0,13818.0
1,179.0,10484.5,2806173.25
1,109.0,46380.0,829237.0
0,50.0,72.0,810163.0
1,167.0,11512.0,247062.0
2,97.0,239.0,8609897.125
0,29.0,98.0,506825.0
0,30.0,117.0,69824.0
1,69.0,45972.5,330320.0
1,70.0,32962.0,14433.0
1,109.0,4841.0,2292215.0
0,98.0,10645.0,219764.0
1,47.0,40706.0,22922.0
1,97.0,52863.75,371201.25
0,50.0,114.0,30729.0
1,114.0,13108.0,3531131.0
0,56.0,21907.5,19918.0
1,194.5,4203.5,381577.0
0,45.0,7278.0,21784.0
0,46.0,17839.0,427.0
0,41.0,27370.0,95133.0
0,39.0,151.0,13243.0
1,108.0,52869.75,209994.0
0,37.0,88.0,50418.0
2,47.0,89.0,7883135.125
2,50.0,15.0,4320940.0
1,141.0,34632.0,4542634.0
1,50.0,52768.75,7724677.875
0,37.0,492.0,38964.0
0,50.0,70.0,251923.0
0,50.0,100.0,2749783.0
0,98.0,12056.0,103958.0
0,59.0,81.0,24349.0
0,29.0,92.0,60835.0
0,61.0,5508.0,144216.0
1,32.0,51623.25,17635.0
1,184.0,23412.0,8029801.125
2,100.0,130.0,8099201.125
2,77.0,594.0,10287142.0
0,52.0,132.0,66472.0
0,50.0,124.0,1849389.0
0,26.0,95.0,90791.0
0,84.0,183.0,1287379.0
0,44.0,1897.0,9140.0
0,48.0,1784.0,4456.0
0,32.0,113.0,170928.0
0,49.0,77.0,99726.0
0,59.0,11843.0,60319.0
0,33.0,934.0,1187529.0
1,135.0,7040.0,2299821.0
0,17.0,54.0,169657.25
0,50.0,67.0,22837.0
0,50.0,141.0,177481.0
0,54.0,240.0,23893.0
0,100.0,205.0,457372.0
2,82.0,7735.0,7727974.875
2,100.0,224.0,7887710.125
1,97.0,22960.0,928568.0
2,105.0,140.0,11439579.40625
0,106.0,3744.0,52489.0
0,26.0,952.0,169.0
2,38.0,68.0,7883135.125
0,41.0,71.0,1113071.0
0,50.0,109.0,12776.0
1,113.0,18851.0,1469202.5
1,182.0,47939.0,4144552.5
2,36.0,41.0,4665719.0
2,194.5,241.0,11439579.40625
2,34.0,6645.0,3586995.0
1,44.0,30584.0,37333.0
0,50.0,106.0,21499.0
1,104.0,52858.75,58676.0
0,26.0,257.0,189372.25
2,30.0,114.0,7883135.125
2,50.0,117.0,7715280.875
0,64.0,106.0,22428.0
0,39.0,64.0,10712.0
0,40.0,79.0,207430.0
0,51.0,334.0,601335.0
0,51.0,105.0,369871.0
0,64.0,100.0,785930.0
2,42.0,133.0,7883135.125
2,35.0,83.0,4871312.0
0,50.0,102.0,240551.0
0,50.0,15.0,1251976.0
1,173.0,37879.0,290836.0
0,32.0,2961.0,11954.0
0,48.0,102.0,70819.0
1,150.0,34800.0,87593.0
1,63.0,33434.0,197001.0
2,150.0,325.0,9670549.125
0,46.0,406.0,8355.0
0,49.0,791.0,2550.0
0,64.0,17359.0,1580291.0
0,39.0,88.0,199207.0
0,109.0,4087.0,172881.0
0,38.0,73.0,288063.0
0,81.0,136.0,9600.0
2,100.0,249.0,8624316.125
2,30.0,96.0,7883135.125
0,50.0,15.0,492929.0
1,49.0,34234.5,2136083.0
0,41.0,24867.0,183745.0
1,102.0,8785.0,2741786.0
0,30.0,87.0,177517.0
0,68.0,107.0,1250589.0
0,52.0,919.0,8622.0
1,114.0,12110.0,551367.0
2,59.0,88.0,6818635.0
0,111.0,3327.0,14285.0
0,29.0,91.0,60129.0
1,116.0,52846.75,6676960.0
2,49.0,86.0,7754781.875
2,53.0,101.0,5082866.0
1,155.0,610.0,223229.0
0,49.0,1425.0,51446.0
2,31.0,109.0,5928573.25
0,111.0,971.0,309593.0
0,83.0,104.0,99232.0
2,50.0,70.0,7732484.875
1,47.0,40004.0,5701212.0
0,50.0,98.0,208314.0
0,49.0,92.0,760837.0
0,36.0,1015.0,1399.0
1,190.0,3822.0,286725.0
0,29.0,106.0,23329.0
0,50.0,105.0,90791.0
0,28.0,88.0,10328.0
0,50.0,15.0,22386.0
0,50.0,114.0,1907845.0
0,29.0,116.0,425326.0
0,50.0,114.0,147763.0
1,127.0,7777.0,1760217.0
0,35.0,174.0,552824.0
0,39.0,67.0,26635.0
2,50.0,15.0,4140637.0
0,50.0,67.0,7280.0
0,39.0,2472.0,95609.0
0,50.0,20311.0,140092.0
2,50.0,97.0,7747249.875
0,50.0,88.0,95604.0
0,71.0,4611.0,169382.25
0,50.0,15.0,417272.0
0,57.0,5801.0,712723.0
1,194.5,33137.0,2081892.0
0,100.0,62.0,1159443.0
0,42.0,16629.0,2317407.25
0,50.0,121.0,317653.0
1,86.0,36321.0,2835216.0
0,95.0,583.0,931419.0
0,50.0,15.0,549643.0
1,194.5,52882.75,7912047.0
1,187.0,30923.0,231350.0
0,25.0,83.0,3486.0
0,14.0,84.0,1629998.0
0,50.0,76.0,2779276.0
2,50.0,94.0,4188758.0
1,114.0,3216.0,1904214.25
0,50.0,97.0,452842.0
0,99.0,219.0,988296.0
0,41.0,57.0,169221.0
0,50.0,114.0,2660.0
2,25.0,175.0,7883135.125
0,50.0,130.0,36418.0
2,50.0,179.0,7720407.875
2,132.0,145.0,5741178.0
0,127.0,704.0,185194.25
0,68.0,13737.0,7944.0
0,86.0,1366.0,259596.25
0,29.0,78.0,175248.25
0,50.0,94.0,2951818.0
1,167.0,161.0,1116653.0
0,111.0,510.0,1123545.0
0,113.0,3393.0,634253.0
1,58.0,31255.0,73279.0
0,27.0,90.0,61310.0
0,78.0,146.0,2521019.0
0,50.0,97.0,230185.0
1,62.0,52299.25,3438159.0
1,53.0,31312.0,1227539.0
1,109.0,16342.0,127585.0
0,100.0,30.0,216713.0
1,163.0,168.0,177246.25
0,26.0,90.0,176867.0
2,100.0,3366.0,8053571.375
2,38.0,86.0,5568351.0
0,29.0,87.0,218649.0
2,15.0,96.0,7732594.875
0,59.0,12553.5,1861.0
0,55.0,4410.0,52790.0
1,110.0,29062.0,7845876.875
2,100.0,190.0,10267430.875
2,100.0,199.0,5857289.0
0,90.0,6116.0,163182.0
0,115.0,1606.0,694610.0
0,30.0,77.0,150541.0
0,59.0,143.0,2462371.0
1,150.0,204.0,4187505.0
1,74.0,33308.0,505262.0
1,54.0,33952.0,306771.0
0,102.0,1290.0,42644.0
0,25.0,118.0,166203.0
1,36.0,42761.5,52856.0
1,47.0,28938.0,96820.0
0,116.0,128.0,7378.0
1,141.0,51552.25,11439579.40625
2,71.0,23231.0,7653786.0
0,75.0,11837.0,92382.0
2,143.0,162.0,5450874.0
1,166.0,13143.0,59685.0
2,69.0,90.0,7746113.875
2,92.0,3629.0,4078991.25
2,115.0,9022.0,5107652.0
0,58.0,763.0,73895.0
2,27.0,90.0,7883135.125
2,109.0,6840.0,6753534.0
2,89.0,153.0,7751501.875
0,37.0,63.0,4255.0
1,116.0,19899.0,647169.0
0,14.0,84.0,35701.0
0,50.0,92.0,2012512.0
1,111.0,32007.0,1845916.0
0,50.0,84.0,315109.25
0,39.0,61.0,2077349.0
1,168.0,63351.6875,11439579.40625
2,34.0,90.0,7883135.125
0,81.0,10949.0,316978.0
0,33.0,8510.0,6726.0
0,50.0,117.0,200085.0
0,50.0,95.0,2682.0
0,50.0,85.0,1436664.0
2,52.0,203.0,7784159.875
0,50.0,68.0,1345.0
0,38.0,89.0,1727970.0
1,98.0,13342.0,724043.0
0,63.0,78.0,2514.0
1,38.0,40049.0,2519154.0
1,143.0,1265.0,2983163.0
0,61.0,4485.0,53597.0
1,147.0,49704.0,869770.0
0,48.0,6751.0,5429.0
0,40.0,159.0,33378.0
2,94.0,5117.0,11439579.40625
0,66.0,111.0,87650.0
0,46.0,5414.0,2037.0
1,107.0,14537.0,829074.0
0,36.0,1931.0,4647.0
2,63.0,87.0,7751907.875
1,90.0,16467.0,215285.0
0,50.0,92.0,11449.0
0,37.0,107.0,89899.0
0,32.0,66.0,579769.25
0,30.0,67.0,2154912.0
0,50.0,66.0,3257133.0
0,29.0,63.0,1036203.0
0,30.0,91.0,86127.0
1,115.0,26709.5,262847.25
0,41.0,1647.0,139104.0
2,50.0,15.0,7883135.125
0,52.0,611.0,19435.0
2,42.0,791.0,7746314.875
0,26.0,155.0,3471469.0
2,61.0,73.0,3238651.0
0,50.0,87.0,473430.0
0,52.0,67.0,42528.0
0,58.0,75.0,246566.0
0,28.0,100.0,28114.0
0,50.0,67.0,12879.0
0,50.0,105.0,386090.0
0,36.0,550.0,4703.0
0,105.0,225.0,6200.0
1,93.0,51088.25,5928.0
0,38.0,117.0,464413.0
1,57.0,52614.25,7790.0
0,88.0,6355.5,20656.0
0,36.0,111.0,3257133.0
1,31.0,52768.75,10050.0
2,50.0,109.0,7717976.875
1,59.0,51107.25,417429.0
0,55.0,1647.0,1107410.25
0,50.0,15.0,269222.0
0,67.0,71.0,47056.0
0,114.0,1046.0,1712495.0
